,Smiles,pIC50
148,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(C2=NC[C@@H](CO)N2)cc1,1
149,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(C2=NCCN2)cc1,1
150,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C=5N(Cc6cc(C#N)cnc6)CCN=5)cc4)ccc3)ccc2)n1,1
151,O=C(C)N1C(c2c(OC)nc(-c3c(C)c(-c4c(C)c(-c5nc(OC)c(CN[C@H]6[C@@H](O)CCC6)cc5)ccc4)ccc3)cc2)=NCC1,1
152,O=C(N1C(c2c(OC)nc(-c3c(C)c(-c4c(C)c(-c5nc(OC)c(CN[C@H]6[C@@H](O)CCC6)cc5)ccc4)ccc3)cc2)=NCC1)C1CC1,1
153,S(=O)(=O)(C)N1C(c2c(OC)nc(-c3c(C)c(-c4c(C)c(-c5nc(OC)c(CN[C@H]6[C@@H](O)CCC6)cc5)ccc4)ccc3)cc2)=NCC1,1
154,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NC[C@@H](CO)N5)cc4)ccc3)ccc2)n1,1
155,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H]2NC(=O)CC2)cc1,1
156,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
157,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
158,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)cc1,1
159,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)n1,1
160,O(CC)c1c(CNCCO)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OCC)c(CNCCO)cc4)ccc3)ccc2)n1,1
161,Fc1c(-c2c(C)c(-c3ccc(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
162,Clc1c(-c2c(C)c(-c3ccc(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
163,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4ccc(CN[C@H]5[C@@H](O)CCC5)cc4)ccc3)ccc2)n1,1
164,O(C)c1c(CNCCO)ccc(-c2c(C)c(-c3c(C)c(-c4ccc(CNCCO)cc4)ccc3)ccc2)n1,1
165,O(C)c1c(CN[C@H]2[C@@H](O)CCC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CN[C@H]5[C@@H](O)CCC5)cc4)ccc3)ccc2)n1,1
166,O(C)c1c(CN2C[C@H](O)CC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CN5C[C@H](O)CC5)cc4)ccc3)ccc2)n1,1
167,O(C)c1c(CNCC2NC(=O)CC2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNCC5NC(=O)CC5)cc4)ccc3)ccc2)n1,1
168,O(C)c1c(C2=NCCN2)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)n1,1
169,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNCCO)cc4)ccc3)ccc2)cc1,1
170,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)cc1,1
171,O(C)c1c(CNCCO)ccc(-c2c(C)c(-c3c(C)c(-c4nc(OC)c(CNCCO)cc4)ccc3)ccc2)n1,1
172,O=C(O)C[C@H](O)CNCc1c(OC)cc(-c2c(C)c(-c3c(C)c(-c4ccc(CN5C[C@H](O)CC5)cc4)ccc3)ccc2)nc1,1
173,O=C(O)C[C@H](O)CNCc1c(OC)nc(-c2c(C)c(-c3c(C)c(-c4ccc(CN5C[C@H](O)CC5)cc4)ccc3)ccc2)cc1,1
174,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@]5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@@]3(NC(=O)CC3)CC2)cc1,1
175,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@]5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@]3(NC(=O)CC3)CC2)cc1,1
176,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@]5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@]3(NC(=O)CC3)CC2)cc1,1
177,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(C(C)N2CC3(CN(C(=O)C)C3)C2)cc1,1
178,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c([C@H](C)N2CC3(NC(=O)CC3)C2)cc1,1
179,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c([C@@H](C)N2CC3(NC(=O)CC3)C2)cc1,1
180,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(C(C)N2CC3(NC(=O)CC3)C2)cc1,1
181,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC5(CN(C(=O)C)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CC3(CN(C(=O)C)C3)C2)cc1,1
182,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCn2cnnc2)cc1,1
183,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(CN(C(=O)C)C5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(CN(C(=O)C)C3)CC2)cc1,1
184,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)C5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)CC2)cc1,1
185,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC2NCC(F)(F)CC2)cc1,1
186,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2n[nH]cc2)cc1,1
187,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(OCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
188,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(OCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
189,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(OCCO5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
190,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2c[nH]nc2)cc1,1
191,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)NC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)NC3)C2)cc1,1
192,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)C2)cc1,1
193,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)CO)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)CO)C3)C2)cc1,1
194,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C=O)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C=O)C3)C2)cc1,1
195,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NC[C@H](CO)N4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
196,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(OCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(OCC3)C2)cc1,1
197,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
198,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)CC#N)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)CC#N)C3)C2)cc1,1
199,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(S(=O)(=O)C)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(S(=O)(=O)C)C3)C2)cc1,1
200,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)OC)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)OC)C3)C2)cc1,1
201,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(N(C(=O)C)CCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(N(C(=O)C)CCC3)C2)cc1,1
202,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2nc[nH]c2)cc1,1
203,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(N5C(=O)OCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
204,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(N5C(=O)CCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
205,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2[C@H](C(=O)O)CCCC2)cc1,1
206,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NCCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCCC3)C2)cc1,1
207,Clc1c(-c2c(Cl)c(-c3nc(CC)c(CN4CC(N5C(=O)CCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC(N3C(=O)CCC3)C2)cc1,1
208,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
209,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(CC(=O)O)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
210,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCc2[nH]nnc2)cc1,1
211,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(N(C(=O)C)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(N(C(=O)C)CC3)C2)cc1,1
212,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C3CC(=O)NCC2CC3)cc1,1
213,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4CC5(C4)CNCC5)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
214,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4CC5(NCC5)C4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCC3)C2)cc1,1
215,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CNCCc4c[nH]nc4)C=C3)ccc2)cccc1-c1nc(OC)c(CNCCc2c[nH]nc2)cc1,1
216,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CNCCc4[nH]ccn4)C=C3)ccc2)cccc1-c1nc(OC)c(CNCCc2[nH]ccn2)cc1,1
217,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4[C@H](C(=O)O)C[C@H](O)C4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
218,Clc1c(-c2c(Cl)c(C3=NC(OC)C(CN4CC5(OC(=O)NC5)C4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(OC(=O)NC3)C2)cc1,1
219,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC2=NC(=O)ON2)cc1,1
220,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC(NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC(NC(=O)C)CC2)cc1,1
221,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@H](NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@@H](NC(=O)C)CC2)cc1,1
222,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@H](NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@H](NC(=O)C)CC2)cc1,1
223,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)C5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)C2)cc1,1
224,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2[C@H](C(=O)O)CCC2)cc1,1
225,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCc2[nH]nnn2)cc1,1
226,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC(=O)NS(=O)(=O)C)cc1,1
227,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCC(=O)O)cc1,1
228,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCCC(=O)O)cc1,1
229,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H](O)C(=O)O)cc1,1
230,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H](O)CC(=O)O)cc1,1
231,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCC(=O)O)cc1,1
232,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)CC2)cc1,1
233,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NCCCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCCCC3)C2)cc1,1
234,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4CC(=O)NC4)cc3)ccc2)cccc1-c1nc(OC)c(CN[C@H]2CC(=O)NC2)cc1,1
235,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(=O)NC4)cc3)ccc2)cccc1-c1nc(OC)c(CN[C@@H]2CC(=O)NC2)cc1,1
236,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(OC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(OC(=O)NC3)CC2)cc1,1
237,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC5(CC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CC3(CC(=O)NC3)CC2)cc1,1
238,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
239,Clc1c(-c2c(Cl)c(-c3nc(OC)c(C4=NCCN4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CC(=O)NC3)cc1,1
240,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
241,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CCN(C(=O)C)CC2)cc1,1
242,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
243,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
244,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
245,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
246,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
247,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
248,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5ncccn5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3ncccn3)C2)cc1,1
249,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)CC3)CC2)cc1,1
250,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)CC3)CCC2)cc1,1
251,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CNCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CNCC3)CC2)cc1,1
252,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)NCC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C(=O)NCC3)C2)cc1,1
253,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(N(C(=O)C)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(N(C(=O)C)CC3)CC2)cc1,1
254,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CNCC5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CNCC3)CCC2)cc1,1
255,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NCC3)CC2)cc1,1
256,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CNCC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CNCC3)cc1,1
257,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)CC3)C2)cc1,1
258,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CN(C(=O)C)C5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CN(C(=O)C)C3)CCC2)cc1,1
259,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CNC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CNC3)cc1,1
260,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@H]5C(=O)NC[C@H]5CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2C[C@H]3C(=O)NC[C@H]3CC2)cc1,1
261,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(C(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(C(=O)NC3)CC2)cc1,1
262,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)C5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(NC(=O)C3)CC2)cc1,1
263,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCN(C(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCN(C(=O)C)CC2)cc1,1
264,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)CCC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(NC(=O)CCC3)CC2)cc1,1
265,Clc1c(-c2c(Cl)c(-c3cc(OC)c(CNC4CN(c5ncncc5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3ncncc3)C2)cc1,1
266,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5scnn5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3scnn3)C2)cc1,1
267,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CCN(C(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CCN(C(=O)C)CC2)cc1,1
268,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC(NC(=O)C)CCC2)cc1,1
269,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC(NC(=O)C)CC2)cc1,1
270,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CC(=O)NC3)cc1,1
271,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CC(=O)NC3)CC2)cc1,1
272,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5ncncc5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3ncncc3)CC2)cc1,1
273,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CC(=O)NC5)CCC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(CC(=O)NC3)CCC2)cc1,1
274,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(NC(=O)CC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(NC(=O)CC3)CC2)cc1,1
275,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CN(c5cncnc5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CN(c3cncnc3)CC2)cc1,1
276,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(CC(=O)NC5)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CCC3(CC(=O)NC3)CC2)cc1,1
277,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(=O)NC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC2CC(=O)NC2)cc1,1
278,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
279,Clc1c(-c2c(Cl)c(-c3ccc(OCCNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
280,Clc1c(-c2c(Cl)c(-c3ccc(OCCN4CC5(NC(=O)CC5)C4)cc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,1
281,Clc1c(-c2c(Cl)c(-c3cc(C#CC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
282,Clc1c(-c2c(F)cc(CNCCO)c(OC)c2)cccc1-c1c(Cl)c(-c2nc(OC)c(CNCCO)cc2)ccc1,1
283,Clc1c(-c2c(F)cc(CNC[C@H]3NC(=O)CC3)c(OC)c2)cccc1-c1c(Cl)c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)ccc1,1
284,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCCO)cc3)ccc2)cccc1-c1c(F)c(F)c(CNCCO)cc1,1
285,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCCO)cc3)ccc2)cccc1-c1c(F)c(OC)c(CNCCO)cc1,1
286,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1c(F)c(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
287,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1c(F)c(F)c(CNC[C@H]2NC(=O)CC2)cc1,1
288,Clc1c(-c2c(Cl)c(-c3ccc(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
289,Clc1c(-c2c(Cl)c(-c3ccc(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
290,Clc1c(-c2c(Cl)c(-c3cc(Cl)c(CNCCO)cc3)ccc2)cccc1-c1nc(OC)c(CNCCO)cc1,1
291,Clc1c(-c2c(Cl)c(-c3cc(Cl)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,1
