,ID,Smiles,pIC50
713,713,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(F)(F)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.0883102
714,714,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)CCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H]2NC(=O)CC2)nc1,9.4461174
715,715,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC4(O)CS(=O)(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.221848
716,716,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4[C@@H]5C(=O)NC[C@@H]5CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.4685211
717,717,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC(=O)NC)nc1,9.5850267
718,718,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(O)C5)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.221848
719,719,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CCC5(C(=O)NC(=O)N5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5867004
720,720,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)N=C(C)N5)CCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6655464
721,721,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)NC(=O)N5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6401644
722,722,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)NC(=O)N5)CCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.2873507
723,723,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)N(C)C(=O)N5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5257835
724,724,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@@H](C)OCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.3829994
725,725,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC4COCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6536474
726,726,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN(C)[C@@H]2COCC2)nc1,9.5951662
727,727,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CC(CO)C5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.742321
728,728,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4COCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5850267
729,729,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@H](O)[C@H](CO)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5243292
730,730,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(S(=O)(=O)CC5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6020603
731,731,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC(=O)N)nc1,10.05061
732,732,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2N(C)C(=O)CC2)nc1,9.5917597
733,733,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@H](C(=O)N)CO)nc1,9.5376024
734,734,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC=4C(=O)N(C)C=CC=4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6126099
735,735,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC4NS(=O)(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6108341
736,736,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(O)(C)C5)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7772837
737,737,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(O)(C(F)(F)F)C5)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.4723701
738,738,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4[C@@H](COC)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7495804
739,739,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4[C@H](COC)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6655464
740,740,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC4CS(=O)(=O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6197891
741,741,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@@H]5NC(=O)C[C@@H]5C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5301781
742,742,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C(=O)NC(=O)N5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.4854527
743,743,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC[C@@H]2NC(=O)CC2)nc1,9.8477116
744,744,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c([C@H](N)C)nc1,9.7447271
745,745,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c([C@@H](N)C)nc1,9.7695513
746,746,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@@H](C)[C@@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@@H](C)[C@@H]2NC(=O)CC2)nc1,9.6575775
747,747,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8239088
748,748,Clc1c(-c2c(Cl)c(-c3nc(NC)c(CN(C[C@H]4NC(=O)CC4)C)nc3)ccc2)cccc1-c1nc(NC)c(CN(C[C@H]2NC(=O)CC2)C)nc1,8.4122887
749,749,Clc1c(-c2c(Cl)c(-c3nc(NC)c(CNC[C@@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(NC)c(CNC[C@@H]2NC(=O)CC2)nc1,8.4294567
750,750,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4CN(S(=O)(=O)C)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@H]2CN(S(=O)(=O)C)CC2)nc1,9.3372421
751,751,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN(C[C@H]4NC(=O)CC4)C)nc3)ccc2)cccc1-c1nc(OC)c(CN(CCO)C)nc1,9.6382723
752,752,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN(CCO)C)nc1,9.9208183
753,753,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)[C@H]5[C@@H]4C5)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)[C@@H]3[C@H]2C3)nc1,9.4461174
754,754,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN(C[C@H]2NC(=O)CC2)Cc2ccccc2)nc1,8.7304869
755,755,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)[C@H](C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)[C@H](C)C2)nc1,9.7447271
756,756,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN(C[C@H]4NC(=O)CC4)C)nc3)ccc2)cccc1-c1nc(OC)c(CN(C[C@H]2NC(=O)CC2)C)nc1,9.6234226
757,757,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN(C[C@H]4NC(=O)CC4)CC4CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN(C[C@H]2NC(=O)CC2)CC2CC2)nc1,8.393404
758,758,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN(C[C@H]2NC(=O)CC2)CC2CC2)nc1,9.0199966
759,759,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)[C@H](CC(F)(F)F)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)[C@H](CC(F)(F)F)C2)nc1,8.2459574
760,760,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)C5(C4)CC5)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)C3(C2)CC3)nc1,9.1745739
761,761,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4[C@@H](C)COC[C@@H]4C)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.1290112
762,762,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4CN(C5COC5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.767004
763,763,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@H](O)COCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6090651
764,764,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@@H]4[C@@H](O)COCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.764472
765,765,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@@H]4[C@@H](O)CCOC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8632793
766,766,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCc4sc(S(=O)(=O)N)cc4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,8.957818
767,767,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCc4c(O)cccn4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.2479515
768,768,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@H](O)CCOC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7166986
769,769,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCOC)nc1,9.9281178
770,770,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(CO)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.026872
771,771,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.9706163
772,772,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8996296
773,773,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H](O)C)nc1,9.9430952
774,774,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H](O)C)nc1,9.5044556
775,775,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@H](CO)C)nc1,9.490797
776,776,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@@H](CO)C)nc1,9.6108341
777,777,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(N5CC(O)C5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8601208
778,778,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5ncccc5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.4100504
779,779,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5ccccc5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.1325321
780,780,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(N5CCOCC5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.548214
781,781,Clc1c(-c2c(Cl)c(-c3nc(OC)c(Cn4c(C)ccc4C)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,8.3341379
782,782,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4C[C@@H](O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.19382
783,783,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4C[C@H](O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8761482
784,784,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@@H]4C[C@@H](O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.88941
785,785,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@@H]4C[C@H](O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.9913998
786,786,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(S(=O)(=O)C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.017729
787,787,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(S(=O)(=O)C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8507805
788,788,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@@H]4COCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.879426
789,789,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4COCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.3968554
790,790,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(NC(=O)C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8860569
791,791,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(NC(=O)C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.130768
792,792,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC5(CS(=O)(=O)C5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.3726339
793,793,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(OC)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6126099
794,794,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(OC)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.154902
795,795,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(C(O)(C)C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.9393024
796,796,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(CS(=O)(=O)C5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.19382
797,797,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.19382
798,798,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(NC(=O)C)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.107905
799,799,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCN2C(=O)C=CC=C2)nc1,10.19382
800,800,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6716204
801,801,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCN2C(=O)CCC2)nc1,9.9829664
802,802,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCNC(=O)C)nc1,9.8860569
803,803,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCO)nc1,9.7375488
804,804,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC(CNC(=O)C)(C)C)nc1,9.3381872
805,805,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC(NC(=O)C)(C)C)nc1,9.6819363
806,806,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC(CO)(C)C)nc1,10.008774
807,807,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC(O)(C)C)nc1,9.4023046
808,808,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8096685
809,809,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4C[C@H](O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6925039
810,810,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@@H](O)CCC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.070581
811,811,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC(O)(C)C)nc3)ccc2)cccc1-c1nc(OC)c(CNCC(O)(C)C)nc1,9.5391026
812,812,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@@H](O)CCC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@H]2[C@@H](O)CCC2)nc1,9.0520763
813,813,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC(CO)(C)C)nc3)ccc2)cccc1-c1nc(OC)c(CNC(CO)(C)C)nc1,9.812479
814,814,Clc1c(-c2c(Cl)c(-c3nc(OC)c([C@@H](N)C)nc3)ccc2)cccc1-c1nc(OC)c([C@@H](N)C)nc1,9.5346174
815,815,Clc1c(-c2c(Cl)c(-c3nc(OC)c([C@H](N)C)nc3)ccc2)cccc1-c1nc(OC)c([C@H](N)C)nc1,9.0560112
816,816,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@H]5NC(=O)C[C@H]5CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.2041197
817,817,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN[C@H]4[C@H]5NC(=O)C[C@H]5CC4)nc3)ccc2)cccc1-c1nc(OC)c(CN[C@H]2[C@H]3NC(=O)C[C@H]3CC2)nc1,8.9125738
818,818,Brc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CC(=O)NC3)nc1,9.6757174
819,819,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)nc1,9.8356476
820,820,Brc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC(O)C2)nc1,9.6345119
821,821,Brc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H]2NC(=O)CC2)nc1,9.6090651
822,822,Brc1c(-c2c(F)c(-c3nc(OC)c(CN4CC5(C4)CC(=O)NC5)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(C2)CC(=O)NC3)nc1,8.6518898
823,823,Clc1c(-c2c(F)c(-c3nc(OC)c(CN4CC5(NC(=O)CC5)C4)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)nc1,8.7490921
824,824,Brc1c(-c2c(F)c(-c3nc(OC)c(CN4CC(O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC(O)C2)nc1,8.0345631
825,825,Brc1c(-c2c(F)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,8.6957245
826,826,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)cc(F)c2)cc(F)cc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.2510376
827,827,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cc(F)cc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7099657
828,828,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(O)C4)nc3)ccc2)cc(F)cc1-c1nc(OC)c(CN2CC(O)C2)nc1,9.4894552
829,829,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(OC)C4)nc3)ccc2)cccc1-c1nc(OC)c(CN2CC(OC)C2)nc1,9.7619543
830,830,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN(C)C)nc3)ccc2)cccc1-c1nc(OC)c(CN(C)C)nc1,9.5301781
831,831,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC)nc3)ccc2)cccc1-c1nc(OC)c(CNC)nc1,9.7569618
832,832,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCC4C(=O)NC(=O)C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.154902
833,833,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5nccnc5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,10.154902
834,834,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5cnccc5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7958803
835,835,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5ncccc5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5528421
836,836,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(O)(CC#N)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7304869
837,837,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5ncccn5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8569851
838,838,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(C5OCCC5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.9065781
839,839,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(c5ccncc5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.5003128
840,840,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4CC(C5COCC5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.493495
841,841,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCc2cc(O)cnc2)nc1,9.728158
842,842,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCC(O)CN2CCCC2)nc1,9.7904854
843,843,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CN4Cc5c(OC)ccnc5C4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.2525883
844,844,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CCN(C(=O)c5cocc5)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.7099657
845,845,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC4CC(=O)N(C)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.8538723
846,846,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)nc3)ccc2)cccc1-c1nc(OC)c(CNCCc2ncccc2)nc1,9.7077436
847,847,Clc1c(-c2c(Cl)c(-c3nc(OC)c(CNCc4ncccc4)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)nc1,9.6595554
